iterations	401
elapsed_seconds	701.3595349788666
initialization_seconds	193.98165607452393
initial_lower_residual	8.515872451653195e-9
initial_upper_residual	8.98465479792776e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	8.515872451653196e-8
root_lower	2.8348933851820166
root_upper	3.168529380682752
root_gap	0.3336359955007353
alpha_count	19
belief_count	6714709
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
