iterations	294
elapsed_seconds	606.8990092277527
initialization_seconds	0.20116400718688965
initial_lower_residual	8.631889203414289e-9
initial_upper_residual	9.812823886790056e-9
initial_upper_iterations	167
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.254152128534998
root_upper	2.296961766191975
root_gap	0.04280963765697665
alpha_count	10
belief_count	7049722
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
