iterations	126
elapsed_seconds	1342.3862829208374
initialization_seconds	0.3570871353149414
initial_lower_residual	8.478333146655359e-9
initial_upper_residual	9.100577402776366e-9
initial_upper_iterations	169
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	1.8029678148027328
root_upper	1.844378358634096
root_gap	0.04141054383136322
alpha_count	8
belief_count	2902243
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
