iterations	287
elapsed_seconds	604.397362947464
initialization_seconds	0.2966010570526123
initial_lower_residual	8.647853100285374e-9
initial_upper_residual	9.062064876275144e-9
initial_upper_iterations	168
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.0598701453608004
root_upper	2.0913586018143953
root_gap	0.03148845645359488
alpha_count	4
belief_count	5800873
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
