iterations	625
elapsed_seconds	498.909451007843
initialization_seconds	0.22376489639282227
initial_lower_residual	8.15017586752731e-9
initial_upper_residual	9.602874495584501e-9
initial_upper_iterations	168
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	1.8244450463959898
root_upper	1.8341952382781639
root_gap	0.009750191882174075
alpha_count	22
belief_count	7033468
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
