iterations	561
elapsed_seconds	500.17278385162354
initialization_seconds	0.17805194854736328
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.137148815341334e-9
initial_upper_iterations	157
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	4.196707100325972
root_upper	4.256112192280757
root_gap	0.05940509195478505
alpha_count	7
belief_count	6773404
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
