iterations	415
elapsed_seconds	600.3809180259705
initialization_seconds	0.24071002006530762
initial_lower_residual	8.15017586752731e-9
initial_upper_residual	9.602874495584501e-9
initial_upper_iterations	168
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	1.7962174372783464
root_upper	1.820332327003753
root_gap	0.024114889725406652
alpha_count	24
belief_count	7058752
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
