iterations	843
elapsed_seconds	521.1563069820404
initialization_seconds	0.1878659725189209
initial_lower_residual	8.575197441018645e-9
initial_upper_residual	9.712750603796394e-9
initial_upper_iterations	165
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.9137565835786527
root_upper	2.9236068126836
root_gap	0.00985022910494715
alpha_count	8
belief_count	8057470
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
