iterations	204
elapsed_seconds	127.7514579296112
initialization_seconds	0.22493505477905273
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.793275198829194
root_upper	8.80320318941791
root_gap	0.009927990588716185
alpha_count	12
belief_count	7597206
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
