iterations	497
elapsed_seconds	700.7913739681244
initialization_seconds	0.1323680877685547
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.137148815341334e-9
initial_upper_iterations	157
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	4.351496356196216
root_upper	4.405698367799488
root_gap	0.054202011603272204
alpha_count	33
belief_count	10807105
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
