iterations	380
elapsed_seconds	88.34098696708679
initialization_seconds	0.11233901977539062
initial_lower_residual	8.153649311282152e-9
initial_upper_residual	9.72570735058298e-9
initial_upper_iterations	163
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	3.5266077814671712
root_upper	3.5360956241618724
root_gap	0.009487842694701154
alpha_count	6
belief_count	3963268
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
