iterations	2102
elapsed_seconds	500.136923789978
initialization_seconds	0.14972686767578125
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.272389422084936
root_upper	8.288792760656174
root_gap	0.016403338571237214
alpha_count	11
belief_count	17970261
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
