iterations	240
elapsed_seconds	65.67535710334778
initialization_seconds	67.78846502304077
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.448720028615298e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	0.0
root_lower	4.421337750414273
root_upper	4.431015460434527
root_gap	0.009677710020254082
alpha_count	15
belief_count	4980949
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
