iterations	2538
elapsed_seconds	700.137521982193
initialization_seconds	81.54682493209839
initial_lower_residual	8.515872451653195e-9
initial_upper_residual	8.952651953109125e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	8.515872451653196e-8
root_lower	2.8348933851820166
root_upper	2.9835842635354717
root_gap	0.14869087835345507
alpha_count	16
belief_count	10180423
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
