iterations	308
elapsed_seconds	601.5479769706726
initialization_seconds	0.2026228904724121
initial_lower_residual	8.487324176797983e-9
initial_upper_residual	9.591401006758815e-9
initial_upper_iterations	163
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	3.426656799319477
root_upper	3.4483685659883285
root_gap	0.02171176666885133
alpha_count	5
belief_count	6416719
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
