iterations	143
elapsed_seconds	708.6187670230865
initialization_seconds	1675.997631072998
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.187371752261697e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	7.457265915888912e-8
root_lower	2.8738507920159244
root_upper	3.508626548793038
root_gap	0.6347757567771137
alpha_count	19
belief_count	5151616
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
