iterations	6864
elapsed_seconds	527.9676699638367
initialization_seconds	86.41936993598938
initial_lower_residual	8.585613997524888e-9
initial_upper_residual	8.895764125327332e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	8.585613997524889e-8
root_lower	2.8348933851820166
root_upper	2.8448915910516406
root_gap	0.009998205869623966
alpha_count	15
belief_count	10053100
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
