iterations	232
elapsed_seconds	600.3289670944214
initialization_seconds	0.38761091232299805
initial_lower_residual	8.478115987031742e-9
initial_upper_residual	9.123992228410316e-9
initial_upper_iterations	167
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.385839547005962
root_upper	2.4295588016539047
root_gap	0.043719254647942574
alpha_count	8
belief_count	4304602
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
