iterations	587
elapsed_seconds	600.5128819942474
initialization_seconds	0.2877061367034912
initial_lower_residual	8.240441662366038e-9
initial_upper_residual	9.96253168850103e-9
initial_upper_iterations	165
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.8534282309882864
root_upper	2.865656021841942
root_gap	0.012227790853655662
alpha_count	4
belief_count	6265015
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
