iterations	388
elapsed_seconds	601.257649898529
initialization_seconds	0.21392512321472168
initial_lower_residual	8.323258304798742e-9
initial_upper_residual	9.987846549819324e-9
initial_upper_iterations	168
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	1.7466765467368839
root_upper	1.7956291305474839
root_gap	0.04895258381059997
alpha_count	8
belief_count	6916078
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
