iterations	633
elapsed_seconds	603.5073368549347
initialization_seconds	0.22844600677490234
initial_lower_residual	8.121184613685273e-9
initial_upper_residual	9.34046084921647e-9
initial_upper_iterations	167
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.3928258781178213
root_upper	2.404015089707427
root_gap	0.01118921158960573
alpha_count	8
belief_count	7166209
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
