iterations	221
elapsed_seconds	84.17111086845398
initialization_seconds	0.24770617485046387
initial_lower_residual	8.52447357146957e-9
initial_upper_residual	9.924570498753837e-9
initial_upper_iterations	166
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.500497164867625
root_upper	2.5103277561494934
root_gap	0.009830591281868362
alpha_count	5
belief_count	2577163
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
