iterations	649
elapsed_seconds	344.59569692611694
initialization_seconds	0.2679331302642822
initial_lower_residual	8.118329786199752e-9
initial_upper_residual	9.539262268987159e-9
initial_upper_iterations	169
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	1.6741998961759383
root_upper	1.6841930188960892
root_gap	0.009993122720150849
alpha_count	7
belief_count	4707340
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
