iterations	1662
elapsed_seconds	700.2256770133972
initialization_seconds	1049.6976041793823
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.574151249580609e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	3.922284719237724e-10
root_lower	3.5484991899242977
root_upper	3.6023835839670744
root_gap	0.05388439404277667
alpha_count	8
belief_count	8628166
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
