iterations	573
elapsed_seconds	578.6646840572357
initialization_seconds	0.2046830654144287
initial_lower_residual	8.487324176797983e-9
initial_upper_residual	9.591401006758815e-9
initial_upper_iterations	163
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	3.4616171614304476
root_upper	3.4714282774843785
root_gap	0.009811116053930924
alpha_count	6
belief_count	8614621
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
