iterations	72
elapsed_seconds	1.7611830234527588
initialization_seconds	0.2957170009613037
initial_lower_residual	8.460711686808509e-9
initial_upper_residual	9.127546718445956e-9
initial_upper_iterations	144
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	1.2508378997738498
root_upper	1.2598626274185825
root_gap	0.00902472764473261
alpha_count	4
belief_count	430732
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
