iterations	242
elapsed_seconds	63.818809032440186
initialization_seconds	0.14905190467834473
initial_lower_residual	8.615102964348864e-9
initial_upper_residual	9.648890575419955e-9
initial_upper_iterations	170
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	1.0726231841341847
root_upper	1.082234624879699
root_gap	0.009611440745514344
alpha_count	4
belief_count	2973580
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
