iterations	269
elapsed_seconds	175.33281087875366
initialization_seconds	0.24032306671142578
initial_lower_residual	8.831180675628048e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.792909039133226
root_upper	8.802741444146717
root_gap	0.009832405013490586
alpha_count	9
belief_count	8268261
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
