iterations	616
elapsed_seconds	264.10188603401184
initialization_seconds	0.2386000156402588
initial_lower_residual	8.281654473307754e-9
initial_upper_residual	9.629542496725207e-9
initial_upper_iterations	151
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	4.8433052925522775
root_upper	4.85295818056012
root_gap	0.009652888007842364
alpha_count	5
belief_count	5257267
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
