iterations	20
elapsed_seconds	560.9206628799438
initialization_seconds	0.21812009811401367
initial_lower_residual	9.844669079939194e-9
initial_upper_residual	9.941246048583707e-9
initial_upper_iterations	1628
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	46.26040217324379
root_upper	50.87204513733778
root_gap	4.611642964093988
alpha_count	6
belief_count	7823593
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
