iterations	36
elapsed_seconds	4.098989009857178
initialization_seconds	0.3387150764465332
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.137148815341334e-9
initial_upper_iterations	157
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	4.600680998485224
root_upper	4.610168529308868
root_gap	0.00948753082364373
alpha_count	8
belief_count	712468
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
