iterations	750
elapsed_seconds	246.01663994789124
initialization_seconds	0.23131203651428223
initial_lower_residual	8.831180675628048e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.632676304736533
root_upper	8.642633946130982
root_gap	0.009957641394448657
alpha_count	10
belief_count	11663961
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
