iterations	709
elapsed_seconds	593.8690710067749
initialization_seconds	72.28413200378418
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.580028326183765e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	0.0
root_lower	4.314150003795736
root_upper	4.324080486551018
root_gap	0.009930482755281744
alpha_count	20
belief_count	11627029
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
