iterations	428
elapsed_seconds	505.67923307418823
initialization_seconds	0.2542579174041748
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.137148815341334e-9
initial_upper_iterations	157
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	4.3897177163662455
root_upper	4.407412843911347
root_gap	0.017695127545101386
alpha_count	6
belief_count	5867695
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
