iterations	513
elapsed_seconds	222.27033305168152
initialization_seconds	0.2436680793762207
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.634259158599287
root_upper	8.644137559603838
root_gap	0.009878401004550952
alpha_count	11
belief_count	10893191
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
