iterations	154
elapsed_seconds	703.4869811534882
initialization_seconds	0.3128848075866699
initial_lower_residual	8.500225412433338e-9
initial_upper_residual	9.137148815341334e-9
initial_upper_iterations	157
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	8.500225412433339e-8
root_lower	2.8453388210405066
root_upper	3.9915098076822555
root_gap	1.1461709866417489
alpha_count	33
belief_count	5522749
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
