iterations	214
elapsed_seconds	500.4047210216522
initialization_seconds	0.1449120044708252
initial_lower_residual	8.77845263147492e-9
initial_upper_residual	9.972599634977541e-9
initial_upper_iterations	162
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	6.2538598819932405
root_upper	6.450466163535869
root_gap	0.19660628154262838
alpha_count	7
belief_count	6068161
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
