iterations	203
elapsed_seconds	58.06112003326416
initialization_seconds	0.23684096336364746
initial_lower_residual	8.80179173989859e-9
initial_upper_residual	9.038287895890562e-9
initial_upper_iterations	163
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	3.5082774864792383
root_upper	3.518276666470927
root_gap	0.009999179991688756
alpha_count	5
belief_count	2234023
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
