iterations	421
elapsed_seconds	700.5001718997955
initialization_seconds	77.40887308120728
initial_lower_residual	8.500225412433338e-9
initial_upper_residual	9.020371116719161e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	8.500225412433339e-8
root_lower	2.8348933851820166
root_upper	3.273608363809711
root_gap	0.4387149786276945
alpha_count	17
belief_count	7803727
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
