iterations	5905
elapsed_seconds	546.7014880180359
initialization_seconds	108.94781398773193
initial_lower_residual	8.796948947065175e-9
initial_upper_residual	8.874124546309758e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	8.796948947065176e-8
root_lower	2.8348933851820166
root_upper	2.8448622874734824
root_gap	0.009968902291465742
alpha_count	18
belief_count	9638623
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
