iterations	562
elapsed_seconds	411.4633221626282
initialization_seconds	0.15326595306396484
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.554705150093675
root_upper	8.564504235099333
root_gap	0.009799085005658625
alpha_count	10
belief_count	15458521
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
