iterations	318
elapsed_seconds	143.63209915161133
initialization_seconds	0.21970081329345703
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.792195734419291
root_upper	8.802008726475552
root_gap	0.009812992056261294
alpha_count	15
belief_count	8739886
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
