iterations	93
elapsed_seconds	1230.7180950641632
initialization_seconds	0.48523902893066406
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.137148815341334e-9
initial_upper_iterations	157
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	4.42818714196155
root_upper	4.495761399407307
root_gap	0.06757425744575674
alpha_count	5
belief_count	1811419
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
