iterations	27
elapsed_seconds	1033.3059418201447
initialization_seconds	3815.6282019615173
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.232614672782802e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	7.457265915888912e-8
root_lower	2.896365605751795
root_upper	3.7270552912244863
root_gap	0.8306896854726915
alpha_count	23
belief_count	989689
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
