iterations	6875
elapsed_seconds	700.0994668006897
initialization_seconds	77.01104187965393
initial_lower_residual	8.218714597774124e-9
initial_upper_residual	8.920509664278597e-9
initial_upper_iterations	-1
initial_upper_bound	fib
initial_lower_subsolution_shift	8.218714597774125e-8
root_lower	2.8348933851820166
root_upper	2.865234779824932
root_gap	0.030341394642915187
alpha_count	18
belief_count	11253187
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
