iterations	732
elapsed_seconds	200.94595789909363
initialization_seconds	0.16715097427368164
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.137148815341334e-9
initial_upper_iterations	157
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	4.257590819359923
root_upper	4.267586490688668
root_gap	0.009995671328745459
alpha_count	8
belief_count	5586862
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
