iterations	396
elapsed_seconds	291.41802883148193
initialization_seconds	0.20302104949951172
initial_lower_residual	8.487324176797983e-9
initial_upper_residual	9.591401006758815e-9
initial_upper_iterations	163
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	3.467208251229159
root_upper	3.476707743010956
root_gap	0.009499491781796987
alpha_count	5
belief_count	6109699
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
