iterations	1051
elapsed_seconds	418.31278800964355
initialization_seconds	0.11540412902832031
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.406273533473028
root_upper	8.416098956184163
root_gap	0.009825422711134735
alpha_count	11
belief_count	17212966
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
