iterations	741
elapsed_seconds	196.8960771560669
initialization_seconds	0.15529894828796387
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.64926728983033
root_upper	8.659218730357246
root_gap	0.009951440526915434
alpha_count	11
belief_count	13097701
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
