iterations	620
elapsed_seconds	493.0478069782257
initialization_seconds	0.29585886001586914
initial_lower_residual	8.240441662366038e-9
initial_upper_residual	9.96253168850103e-9
initial_upper_iterations	165
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.8590100386559083
root_upper	2.8689855921397913
root_gap	0.009975553483883015
alpha_count	4
belief_count	5934517
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
