iterations	69
elapsed_seconds	1231.1310639381409
initialization_seconds	0.6999669075012207
initial_lower_residual	8.658447292475557e-9
initial_upper_residual	9.137148815341334e-9
initial_upper_iterations	157
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	4.437397211470645
root_upper	4.517346714168888
root_gap	0.07994950269824308
alpha_count	6
belief_count	1778911
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
