iterations	23
elapsed_seconds	520.2845189571381
initialization_seconds	0.18875908851623535
initial_lower_residual	9.844669079939194e-9
initial_upper_residual	9.941246048583707e-9
initial_upper_iterations	1628
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	44.99455223853941
root_upper	50.722211279979476
root_gap	5.727659041440063
alpha_count	8
belief_count	9073345
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
