iterations	520
elapsed_seconds	402.08220291137695
initialization_seconds	0.24657607078552246
initial_lower_residual	8.704499454559311e-9
initial_upper_residual	9.57026768944047e-9
initial_upper_iterations	166
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	1.2275608307632526e-9
root_lower	2.5626971154117077
root_upper	2.5726833006993144
root_gap	0.009986185287606641
alpha_count	5
belief_count	6061840
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
