iterations	293
elapsed_seconds	600.9987099170685
initialization_seconds	0.21757102012634277
initial_lower_residual	8.647853100285374e-9
initial_upper_residual	9.062064876275144e-9
initial_upper_iterations	168
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.057114853579286
root_upper	2.087687586757073
root_gap	0.030572733177787192
alpha_count	4
belief_count	7140022
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
