iterations	314
elapsed_seconds	600.3489229679108
initialization_seconds	0.27257704734802246
initial_lower_residual	8.24662516052399e-9
initial_upper_residual	9.734399064598165e-9
initial_upper_iterations	165
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.8150449959669626
root_upper	2.8366583963194607
root_gap	0.021613400352498147
alpha_count	6
belief_count	5538100
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
