iterations	640
elapsed_seconds	164.56027007102966
initialization_seconds	0.23275184631347656
initial_lower_residual	8.831180675628048e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.695643696121815
root_upper	8.705516929327827
root_gap	0.009873233206011633
alpha_count	7
belief_count	10329936
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
