iterations	144
elapsed_seconds	19.658786058425903
initialization_seconds	0.2497849464416504
initial_lower_residual	8.679033935976577e-9
initial_upper_residual	9.564832037511906e-9
initial_upper_iterations	168
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.0014820140407936
root_upper	2.0114531586069955
root_gap	0.00997114456620185
alpha_count	3
belief_count	1299418
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
