iterations	316
elapsed_seconds	108.57235193252563
initialization_seconds	0.27820301055908203
initial_lower_residual	8.831180675628048e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.790555832069467
root_upper	8.800519475324158
root_gap	0.009963643254691235
alpha_count	12
belief_count	7802026
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
