iterations	815
elapsed_seconds	601.9246680736542
initialization_seconds	0.23876094818115234
initial_lower_residual	8.821819053039803e-9
initial_upper_residual	9.24686682779452e-9
initial_upper_iterations	165
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	2.8764858301943264
root_upper	2.8893440343725167
root_gap	0.012858204178190391
alpha_count	6
belief_count	8349139
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
