iterations	21
elapsed_seconds	504.63556718826294
initialization_seconds	0.33216190338134766
initial_lower_residual	9.844669079939194e-9
initial_upper_residual	9.941246048583707e-9
initial_upper_iterations	1628
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	40.91202433361874
root_upper	51.12782378602581
root_gap	10.215799452407069
alpha_count	4
belief_count	8284123
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
