iterations	795
elapsed_seconds	181.5492720603943
initialization_seconds	0.1585071086883545
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.680147446978935
root_upper	8.690140335954815
root_gap	0.009992888975880021
alpha_count	11
belief_count	11545381
stop_reason	precision
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
