iterations	494
elapsed_seconds	505.27744913101196
initialization_seconds	0.29324889183044434
initial_lower_residual	8.77845263147492e-9
initial_upper_residual	9.972599634977541e-9
initial_upper_iterations	162
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	6.529661281643646
root_upper	6.545789318102026
root_gap	0.01612803645837957
alpha_count	7
belief_count	6790561
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
