iterations	1849
elapsed_seconds	500.19490790367126
initialization_seconds	0.14520692825317383
initial_lower_residual	8.175562005163783e-9
initial_upper_residual	0.0
initial_upper_iterations	2
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	8.238039913750127
root_upper	8.256624291172523
root_gap	0.01858437742239616
alpha_count	12
belief_count	16585031
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
