iterations	20
elapsed_seconds	541.1797349452972
initialization_seconds	0.3616600036621094
initial_lower_residual	9.844669079939194e-9
initial_upper_residual	9.941246048583707e-9
initial_upper_iterations	1628
initial_upper_bound	fully_observable
initial_lower_subsolution_shift	0.0
root_lower	39.78659953559151
root_upper	51.150798402863515
root_gap	11.364198867272002
alpha_count	4
belief_count	7866937
stop_reason	max_time
julia_version	1.12.6
native_sarsop_version	0.1.4
pomdps_version	1.0.0
pomdp_tools_version	1.1.0
